DELAY,RATE,MONTH,DAY,HOUR,TOPIC,UNIQUE USERS,THREAD,REPLYS,DEPTH,WIDTH,WORDS NUM,NUM QUESTION,NUM EXCLAMATION,COMPLEXITY,NUM COM E,FRAC E A,FRAC E C,QUESTION TL,EXCLAMATION TL,URL C,PUB TO APP,FC TO MIDNIGHT,DAY OF WEEK,WEEK OF MONTH,AUTHOR,Art Len,Art Neg,Art Pos,Art Hostile,20 Com Neg,20 Com Pos,20 Com Hostile,Art Sentiment Score,10 Com Sentiment Score,Volume
12,1.052631579,1,26,14,65,20,19,1,2,19,603,5,7,4,4,0,0,0,0,0,1,898,3,5,428,0,0,0,0,13,54,13,0.614307,0.695558936,2.372912003
32,0.210526316,1,27,3,58,20,19,1,2,19,2580,10,5,5.5928,38,0,0,0,0,0,-4015,233,4,5,144,0,0,0,0,115,101,80,0.614307,0.55394182,2.567026366
97,0.043859649,1,26,22,86,19,19,1,2,19,775,5,4,4.159,8,0,0,0,0,0,323,457,3,5,218,0,0,0,0,29,20,37,0.614307,0.66558077,3.144885418
185,0.042105263,1,27,6,432,19,12,8,2,12,1232,5,1,4.6417,21,0,0,0,0,1,-4012,602,4,5,320,0,0,0,0,38,45,36,0.614307,0.398335335,1.568201724
45,0.012239902,1,28,9,65,19,17,3,2,17,1770,21,3,5.3151,38,0,0,0,0,0,-3986,586,5,5,320,0,0,0,0,63,111,53,0.614307,0.396166262,1.785329835
87,1.052631579,1,28,8,432,19,18,2,2,18,775,10,1,4.2248,3,0,0,0,0,0,494,574,5,5,397,0,0,0,0,36,18,18,0.614307,0.672159826,2.73239376
22,0.04576659,1,28,8,152,18,17,3,2,17,1880,19,2,5.4135,11,0,0,1,0,0,-3987,502,5,5,256,0,0,0,0,67,84,52,0.614307,0.628412449,1.963787827
716,0.175438596,1,25,20,152,19,16,4,2,16,1317,3,4,4.6911,19,0,0,0,0,0,434,494,2,5,59,0,0,0,0,53,46,26,0.614307,0.478246267,1.959041392
140,0.526315789,1,29,10,152,20,19,1,2,19,1237,7,4,4.7315,12,0,0,0,0,1,521,792,6,5,3,0,0,0,0,54,29,42,0.614307,0.243192923,2.431363764
28,1.052631579,1,29,12,86,19,15,5,2,15,837,2,1,4.3157,24,0,0,0,0,0,-3958,802,6,5,342,0,0,0,0,28,48,24,0.614307,0.313001356,3.072617477
184,1.052631579,1,31,6,86,19,20,0,1,20,1856,13,6,5.4241,29,0,0,0,0,0,469,547,1,6,448,0,0,0,0,54,75,47,0.614307,0.422037835,2.830588669
99,0.050125313,1,30,18,152,20,17,3,2,17,1108,5,7,4.4705,12,0,0,0,0,0,-3928,1234,7,5,320,0,0,0,0,43,35,43,0.614307,0.243049461,1.986771734
47,0.175438596,1,30,14,152,19,20,0,1,20,2464,16,6,5.6384,25,0,0,0,0,0,-3932,917,7,5,144,0,0,0,0,94,106,75,0.614307,0.538060111,2.716837723
36,0.526315789,1,29,21,86,20,19,1,2,19,1549,7,5,5.0825,17,0,0,0,0,0,-3949,1349,6,5,147,0,0,0,0,59,65,45,0.614307,0.307896205,2.614897216
29,0.105263158,1,29,12,86,18,15,5,2,15,2113,19,11,5.8349,17,0,0,0,0,0,109,776,6,5,460,0,0,0,0,81,108,51,0.614307,0.587147093,2.193124598
10,1.052631579,1,30,11,58,17,17,3,2,17,854,2,10,4.1051,26,0,0,0,0,1,-3936,671,7,5,436,0,0,0,0,37,39,14,0.614307,0.330406621,2.963787827
51,0.175438596,1,26,5,152,20,20,0,1,20,1422,4,0,4.8586,11,0,0,0,0,1,-144,352,3,5,291,0,0,0,0,50,35,27,0.614307,0.498388129,2.597695186
112,0.021052632,2,1,9,152,17,15,5,2,15,1295,7,3,5.0001,15,0,0,0,0,0,19,685,2,1,451,0,0,0,0,46,81,48,0.614307,0.431010878,1.322219295
58,0.263157895,2,1,7,152,19,18,2,2,18,1722,7,11,5.3477,29,0,0,0,0,0,-3892,479,2,1,320,0,0,0,0,24,68,33,0.614307,0.296936029,2.245512668
157,0.526315789,2,1,11,152,20,19,1,2,19,1222,3,1,4.6541,22,0,0,0,0,0,-3887,854,2,1,383,0,0,0,0,31,69,27,0.614307,0.510026625,1.995635195
24,0.350877193,2,1,23,152,18,16,4,2,16,941,1,5,4.5733,27,0,0,0,0,0,-3875,1429,2,1,320,0,0,0,0,22,57,22,0.614307,0.579562164,1.963787827
73,0.065789474,2,2,8,152,19,17,3,2,17,1018,1,8,4.4483,3,0,0,0,0,1,278,561,3,1,152,0,0,0,0,40,42,39,0.614307,0.298985988,1.819543936
34,0.175438596,1,31,13,152,18,19,1,2,19,1747,5,1,5.4779,19,0,0,0,0,0,2,869,1,6,373,0,0,0,0,65,78,30,0.614307,0.598579575,2.572871602
27,0.350877193,2,2,15,152,20,20,0,1,20,1470,14,0,5.1115,8,0,0,0,0,0,-3859,948,3,1,320,0,0,0,0,55,69,57,0.614307,0.235764275,2.276461804
11,0.105263158,2,1,21,152,18,18,2,2,18,1249,4,9,5.0618,11,0,0,0,0,0,338,1271,2,1,222,0,0,0,0,28,74,23,0.614307,0.74894791,2.146128036
42,0.175438596,2,4,3,152,20,20,0,1,20,1333,10,3,4.6769,11,0,0,0,0,0,-3823,243,5,1,391,0,0,0,0,59,43,38,0.614307,0.408055016,2.574031268
17,0.350877193,2,4,23,152,19,17,3,2,17,1808,7,7,5.2785,14,0,0,0,0,0,7,1406,5,1,204,0,0,0,0,68,81,35,0.614307,0.714252753,3.301897717
641,0.175438596,2,4,20,152,17,13,7,2,13,1844,14,1,5.29,20,0,0,0,0,1,289,460,5,1,61,0,0,0,0,74,72,72,0.614307,0.250935085,1.770852012
9,0.210526316,2,6,14,152,20,18,2,2,18,1761,7,5,5.157,18,0,0,0,0,1,621,879,7,1,292,0,0,0,0,59,71,41,0.614307,0.596984008,2.936010796
20,0.263157895,2,8,3,152,18,16,4,2,16,2689,12,13,6.0242,41,0,0,0,0,1,658,221,2,2,81,0,0,0,0,103,96,73,0.614307,0.581339404,2.867467488
79,0.08097166,2,9,3,152,18,14,6,2,14,1595,14,0,5.203,26,0,0,0,0,1,-3703,280,3,2,133,0,0,0,0,60,91,59,0.614307,0.179105459,1.857332496
62,0.210526316,2,9,3,152,13,13,7,2,13,1580,4,3,4.7647,42,0,0,0,0,0,-3703,264,3,2,436,0,0,0,0,70,61,45,0.614307,0.494771623,2.389166084
95,0.116959064,2,9,3,65,20,20,0,1,20,1516,8,1,4.9794,28,0,0,0,0,0,-3703,305,3,2,320,0,0,0,0,45,71,36,0.614307,0.460772812,2.5132176
5,0.210526316,2,8,11,65,20,19,1,2,19,992,10,6,4.6011,5,0,0,0,0,0,84,687,2,2,404,0,0,0,0,34,42,17,0.614307,0.263916354,2.033423755
59,0.025673941,2,9,21,65,19,19,1,2,19,1502,20,9,5.3035,20,0,0,0,0,0,118,1334,3,2,404,0,0,0,0,38,55,42,0.614307,0.443170587,1.342422681
39,0.350877193,2,10,20,86,20,20,0,1,20,2151,18,2,5.7231,22,0,0,0,0,1,433,1287,4,2,106,0,0,0,0,88,66,88,0.614307,0.517298458,2.726727209
28,0.210526316,2,11,7,86,19,17,3,2,17,1662,18,5,5.257,24,0,0,0,0,0,443,483,5,2,312,0,0,0,0,71,56,64,0.614307,0.775695894,2.283301229
21,0.263157895,2,11,3,86,20,18,2,2,18,2579,11,10,5.9515,14,0,0,0,0,0,730,222,5,2,147,0,0,0,0,72,95,78,0.614307,0.232108921,3.017033339
132,0.116959064,2,11,3,86,20,18,2,2,18,1646,7,0,5.2474,35,0,0,0,0,0,730,342,5,2,320,0,0,0,0,40,76,37,0.614307,0.531724844,2.230448921
385,0.210526316,2,11,3,152,20,17,3,2,17,1294,9,3,4.6357,4,0,0,0,0,0,59,595,5,2,450,0,0,0,0,54,45,39,0.614307,0.424865592,1.903089987
972,0.004873294,2,11,7,152,19,17,3,2,17,1429,11,10,5.0123,7,0,0,0,0,0,116,1392,5,2,264,0,0,0,0,51,77,42,0.614307,0.526197316,1.84509804
16,0.350877193,2,12,3,152,20,20,0,1,20,2938,21,9,5.9869,31,0,0,0,0,0,754,217,6,2,104,0,0,0,0,106,120,70,0.614307,0.573496388,3.174350597
17,0.116959064,2,11,21,152,19,19,1,2,19,2574,16,0,6.0784,55,0,0,0,0,0,457,1316,5,2,436,0,0,0,0,101,83,107,0.614307,0.577636223,1.934498451
700,0.263157895,2,11,19,152,19,19,1,2,19,837,1,3,4.2467,19,0,0,0,0,0,455,419,5,2,106,0,0,0,0,25,35,26,0.614307,0.800187722,1.963787827
14,0.526315789,2,11,17,58,20,19,1,2,19,1245,4,8,4.7184,1,0,0,0,0,0,72,1043,5,2,247,0,0,0,0,20,75,17,0.614307,0.638745326,2.701567985
35,0.04784689,2,12,20,58,13,15,5,2,15,1722,18,0,5.4046,24,0,0,0,0,0,480,1255,6,2,416,0,0,0,0,79,41,72,0.614307,0.301001828,1.612783857
19,1.052631579,2,13,22,58,20,18,2,2,18,1336,3,0,4.7361,22,0,0,0,0,1,797,1397,7,2,391,0,0,0,0,57,62,29,0.614307,0.518899163,2.683947131
190,0.210526316,2,13,14,58,19,19,1,2,19,3338,28,3,6.156,41,0,0,0,0,1,789,1060,7,2,391,0,0,0,0,139,107,78,0.614307,0.495361689,1.968482949
92,0.026990553,2,14,22,58,19,15,5,2,15,1140,5,8,4.6293,7,0,0,0,0,0,108,1412,1,3,181,0,0,0,0,46,39,28,0.614307,0.854824161,2.113943352
64,0.350877193,2,12,21,65,20,20,0,1,20,1783,17,4,5.2908,13,0,0,0,0,0,38,1365,6,2,436,0,0,0,0,77,75,42,0.614307,0.669841426,1.913813852
615,0.350877193,2,15,21,152,16,15,5,2,15,1254,23,7,4.7877,24,0,0,0,0,0,104,448,2,3,65,0,0,0,0,39,78,27,0.614307,0.503723985,2.247973266
120,0.026315789,2,15,21,152,20,20,0,1,20,1598,11,0,5.0095,23,0,0,0,0,1,1,1405,2,3,132,0,0,0,0,44,56,45,0.614307,0.483324728,2.056904851
117,0.350877193,2,17,3,152,20,20,0,1,20,1698,8,2,4.8905,23,0,0,1,0,1,-3511,318,4,3,422,0,0,0,0,57,78,46,0.614307,0.513646053,2.605305046
907,0.350877193,2,17,6,152,19,19,1,2,19,1659,11,1,5.1987,13,0,0,0,0,1,162,1267,4,3,187,0,0,0,0,68,62,27,0.614307,0.731953158,2.225309282
23,0.210526316,2,17,3,152,20,19,1,2,19,1850,13,1,5.7152,16,0,0,0,0,1,140,224,4,3,436,0,0,0,0,44,70,64,0.614307,0.400027088,2.926856709
31,0.065789474,2,17,7,152,17,16,4,2,16,1946,5,1,5.4735,58,0,0,0,0,1,144,452,4,3,447,0,0,0,0,49,71,33,0.614307,0.305115743,2.146128036
29,0.175438596,2,18,3,152,20,20,0,1,20,3092,5,3,6.2404,39,0,0,0,0,1,164,230,5,3,81,0,0,0,0,105,137,97,0.614307,0.560204376,2.656098202
30,0.105263158,2,18,3,65,18,16,4,2,16,2193,16,3,5.5252,43,0,0,0,0,0,46,232,5,3,436,0,0,0,0,77,58,68,0.614307,0.61209264,1.954242509
137,1.052631579,2,19,5,65,20,20,0,1,20,1897,14,1,5.3333,17,0,0,0,0,0,-3462,437,6,3,18,0,0,0,0,75,70,59,0.614307,0.123746144,2.85672889
14,0.526315789,2,18,19,58,19,17,3,2,17,2020,10,2,5.6435,11,0,0,0,0,0,163,1212,5,3,436,0,0,0,0,51,59,63,0.614307,0.295347669,2.876794976
128,0.526315789,2,19,5,415,20,13,7,2,13,1304,11,1,4.7935,14,0,0,0,0,0,0,456,6,3,119,0,0,0,0,70,47,70,0.614307,0.371999237,2.444044796
122,1.052631579,2,19,14,65,19,17,3,2,17,1843,19,7,5.3956,28,0,0,0,0,0,182,989,6,3,137,0,0,0,0,99,39,67,0.614307,0.415813938,2.850646235
30,0.061919505,2,19,10,415,19,11,9,2,11,1225,8,4,4.8245,8,0,0,0,0,0,-3457,631,6,3,320,0,0,0,0,28,63,40,0.614307,0.467893083,1.740362689
26,0.087719298,2,19,7,415,17,13,7,2,13,1415,7,2,4.9062,20,0,0,0,0,0,-3460,447,6,3,320,0,0,0,0,69,56,41,0.614307,0.407205059,1.832508913
44,1.052631579,2,19,17,415,19,17,3,2,17,1225,14,5,4.7329,21,0,0,0,0,0,-3449,1115,6,3,186,0,0,0,0,41,63,22,0.614307,0.413278834,2.666517981
55,0.350877193,2,18,5,152,19,16,4,2,16,1558,8,1,5.2229,33,0,0,0,0,0,-25,355,5,3,25,0,0,0,0,53,63,34,0.614307,0.28855216,2.494154594
18,1.052631579,2,20,18,152,19,15,5,2,15,1314,4,14,4.8686,16,0,0,0,0,0,227,1115,7,3,320,0,0,0,0,34,68,46,0.614307,0.504339003,2.178976947
27,0.175438596,2,20,14,152,19,20,0,1,20,1837,3,5,5.2271,16,0,0,0,0,0,165,897,7,3,144,0,0,0,0,86,76,55,0.614307,0.694375828,2.444044796
36,0.131578947,2,20,7,152,19,11,9,2,11,1396,12,2,4.9397,15,0,0,0,0,1,159,511,7,3,320,0,0,0,0,31,62,38,0.614307,0.606447604,1.86923172
8,1.052631579,2,21,18,65,20,20,0,1,20,1447,15,3,4.8188,13,0,0,0,0,0,194,1127,1,4,81,0,0,0,0,62,62,43,0.614307,0.460965227,3.112269768
13,0.526315789,2,21,22,58,20,20,0,1,20,924,6,10,4.3016,18,0,0,0,0,0,-3397,1334,1,4,292,0,0,0,0,32,53,30,0.614307,0.672618388,2.71432976
624,0.526315789,2,22,20,152,19,20,0,1,20,1601,14,5,5.0639,10,0,0,0,0,1,260,426,2,4,49,0,0,0,0,78,47,37,0.614307,0.489737842,2.361727836
27,1.052631579,2,22,18,152,19,19,1,2,19,1396,11,4,4.9247,5,0,0,0,0,0,258,1143,2,4,461,0,0,0,0,56,59,40,0.614307,0.203911762,2.881954971
123,0.526315789,2,23,5,152,20,18,2,2,18,1437,6,2,4.9509,10,0,0,0,0,0,-3366,423,3,4,22,0,0,0,0,65,79,52,0.614307,0.704735391,3.366982976
146,0.526315789,2,23,12,152,18,16,4,2,16,1864,11,0,5.1553,23,0,0,0,0,0,736,890,3,4,324,0,0,0,0,66,57,45,0.614307,0.358136275,2.465382851
59,0.022396417,2,23,19,152,17,14,6,2,14,985,3,2,4.7478,18,0,0,0,0,0,11,1200,3,4,398,0,0,0,0,34,34,24,0.614307,0.691226039,1.414973348
12,0.210526316,2,25,11,152,20,20,0,1,20,549,3,3,3.809,2,0,0,0,0,0,22,723,5,4,399,0,0,0,0,34,32,11,0.614307,0.64246545,1.812913357
34,0.350877193,2,25,3,152,20,19,1,2,19,2102,20,0,5.385,44,0,0,1,0,0,-3319,235,5,4,391,0,0,0,0,78,122,55,0.614307,0.386238378,2.752048448
396,0.526315789,2,29,1,152,20,19,1,2,19,947,12,4,4.3058,4,0,0,0,0,0,209,470,2,5,168,0,0,0,0,37,49,36,0.614307,0.279514318,2.565847819
6,0.263157895,2,26,21,65,19,20,0,1,20,1828,27,3,5.1429,12,0,0,0,0,1,-24,1291,6,4,147,0,0,0,0,78,77,45,0.614307,0.581518268,2.797959644
42,0.175438596,2,27,14,65,17,17,3,2,17,1594,12,7,4.9197,15,0,0,0,0,1,-7,913,7,4,144,0,0,0,0,71,74,43,0.614307,0.373700869,2.503790683
51,0.526315789,2,29,18,180,19,19,1,2,19,1155,5,6,4.7251,11,0,0,0,0,0,9,1178,2,5,404,0,0,0,0,24,60,42,0.614307,0.9575478,2.465382851
37,0.131578947,2,29,3,180,20,18,2,2,18,2964,5,3,6.1648,50,0,0,0,0,1,-3223,238,2,5,210,0,0,0,0,110,116,79,0.614307,0.291615139,2.324282455
51,0.019493177,3,1,13,180,20,18,2,2,18,1227,6,0,4.6481,24,0,0,0,0,0,-3190,833,3,1,275,0,0,0,0,37,71,35,0.614307,0.449797177,1.73239376
22,0.116959064,3,2,19,108,19,15,5,2,15,1287,17,1,4.8535,18,0,0,0,0,1,-3160,1168,4,1,335,0,0,0,0,34,34,32,0.614307,0.455888967,2.873901598
29,0.105263158,3,3,3,108,19,19,1,2,19,2297,11,3,5.6545,25,0,0,1,0,1,-3151,230,5,1,76,0,0,0,0,80,131,52,0.614307,0.434785991,2.245512668
92,0.105263158,3,3,3,108,19,15,5,2,15,2301,5,2,5.8189,26,0,0,0,0,0,-3151,302,5,1,269,0,0,0,0,73,94,57,0.614307,0.370034905,2.103803721
163,1.052631579,3,3,5,108,19,20,0,1,20,1220,6,2,4.7296,17,0,0,0,0,0,-3150,463,5,1,15,0,0,0,0,40,65,42,0.614307,0.485970643,2.587710965
647,0.131578947,3,2,21,108,20,16,4,2,16,1741,10,1,5.4241,11,0,0,0,0,0,477,481,4,1,338,0,0,0,0,47,46,43,0.614307,0.380118722,1.832508913
94,1.052631579,2,29,13,108,19,16,4,2,16,1447,15,6,4.9848,21,0,0,0,0,1,-47,919,2,5,448,0,0,0,0,53,66,27,0.614307,0.245434074,2.870988814
38,0.210526316,3,3,3,108,18,16,4,2,16,1240,11,3,4.7181,30,0,0,0,0,0,14,239,5,1,147,0,0,0,0,44,69,43,0.614307,0.440393019,2.57863921
147,0.052631579,3,2,18,108,16,12,8,2,12,1880,14,3,5.5294,26,0,0,0,0,0,60,1269,4,1,252,0,0,0,0,62,74,48,0.614307,0.671894512,1.973127854
53,0.08097166,3,3,17,108,20,19,1,2,19,669,7,7,3.8621,12,0,0,0,0,0,199,1124,5,1,255,0,0,0,0,29,36,9,0.614307,0.798149858,2.685741739
69,0.016447368,3,3,17,108,18,17,3,2,17,1181,9,2,4.7547,27,0,0,0,0,0,199,1143,5,1,339,0,0,0,0,50,58,41,0.614307,0.595545784,1.832508913
64,0.026315789,3,3,14,108,16,15,5,2,15,1854,12,6,5.353,12,0,0,0,0,1,196,933,5,1,66,0,0,0,0,72,64,40,0.614307,0.393775086,1.799340549
403,0.025673941,3,3,17,108,19,18,2,2,18,1427,8,2,4.8106,25,0,0,0,0,0,199,25,5,1,233,0,0,0,0,46,51,41,0.614307,0.469401036,1.505149978
32,0.131578947,3,3,14,108,15,14,6,2,14,1260,13,6,5.0204,12,0,0,0,0,1,-3141,881,5,1,269,0,0,0,0,33,55,43,0.614307,0.552436561,1.84509804
575,1.052631579,3,2,5,108,18,16,4,2,16,1317,17,0,5.0612,5,0,0,0,0,0,27,875,4,1,7,0,0,0,0,39,43,37,0.614307,0.196480016,2.7355989
151,0.006538084,3,3,17,108,20,20,0,1,20,1185,8,0,4.7991,8,0,0,0,0,0,64,1189,5,1,7,0,0,0,0,48,45,31,0.614307,0.487730036,1.397940009
572,0.210526316,3,3,22,152,19,16,4,2,16,1366,6,3,4.7805,13,0,0,0,0,0,46,474,5,1,84,0,0,0,0,57,47,35,0.614307,0.326441625,1.602059991
152,0.011961722,3,3,6,152,19,17,3,2,17,1376,9,2,4.7592,36,0,0,0,0,0,3,537,5,1,58,0,0,0,0,42,43,32,0.614307,0.64896025,1.531478917
77,0.087719298,3,4,18,152,20,20,0,1,20,920,9,0,4.4032,7,0,0,0,0,1,252,1200,6,1,219,0,0,0,0,47,21,28,0.614307,0.538418442,1.908485019
463,0.08097166,3,5,13,152,18,16,4,2,16,1616,5,2,5.1462,15,0,0,0,0,1,541,1286,7,1,301,0,0,0,0,45,49,50,0.614307,0.405092654,2.371067862
10,1.052631579,3,6,7,152,19,19,1,2,19,1176,14,23,4.5787,9,0,0,1,0,0,-3,464,1,2,144,0,0,0,0,44,47,37,0.614307,0.625749883,2.670245853
401,1.052631579,3,7,0,416,20,16,4,2,16,1373,9,0,4.9227,12,0,0,1,0,0,593,448,2,2,15,0,0,0,0,49,62,33,0.614307,0.343444446,2.949390007
45,0.07518797,3,6,18,416,20,20,0,1,20,2077,4,1,5.3363,37,0,0,0,0,0,103,1168,1,2,436,0,0,0,0,68,64,50,0.614307,0.458668831,2.209515015
44,0.526315789,3,8,13,416,19,18,2,2,18,1105,9,3,4.5499,14,0,0,0,0,0,-3021,854,3,2,447,0,0,0,0,46,44,28,0.614307,0.399516353,2.294466226
54,0.01754386,3,8,10,416,19,17,3,2,17,2202,25,5,5.4746,39,0,0,0,0,1,143,692,3,2,288,0,0,0,0,96,73,58,0.614307,0.432048834,2
29,0.263157895,3,8,23,416,19,20,0,1,20,2460,6,4,5.8298,23,0,0,0,0,0,-3011,26,3,2,438,0,0,0,0,71,122,54,0.614307,0.30381679,2.744292983
15,0.350877193,3,8,19,416,20,18,2,2,18,1934,13,10,5.2586,21,0,0,0,0,1,-3015,1202,3,2,436,0,0,0,0,115,92,70,0.614307,0.592887439,2.814913181
308,0.526315789,3,9,2,416,19,19,1,2,19,860,2,3,4.5384,5,0,0,0,0,0,11,449,4,2,32,0,0,0,0,16,72,17,0.614307,0.9074011,2.376576957
13,0.526315789,3,9,9,416,20,17,3,2,17,1666,7,1,5.2497,17,0,0,0,0,1,-3002,555,4,2,320,0,0,0,0,46,92,49,0.614307,0.472801219,2.444044796
27,0.038986355,3,9,14,416,19,17,3,2,17,1584,12,2,5.126,31,0,0,0,0,1,-2997,870,4,2,221,0,0,0,0,41,51,32,0.614307,0.484970133,1.73239376
125,0.087719298,3,9,17,519,18,16,4,2,16,1152,10,0,4.6292,26,0,0,0,0,0,73,1160,4,2,360,0,0,0,0,56,37,27,0.614307,0.48091356,1.982271233
20,0.263157895,3,10,8,519,20,20,0,1,20,2021,25,5,5.2207,26,0,0,0,0,0,-2979,501,5,2,391,0,0,0,0,92,101,36,0.614307,0.106188458,2.075546961
18,0.210526316,3,10,12,519,20,19,1,2,19,1876,11,0,5.1225,36,0,0,0,0,0,-2974,762,5,2,166,0,0,0,0,90,85,68,0.614307,0.511435005,2.271841607
17,1.052631579,3,9,23,519,19,20,0,1,20,2137,19,5,5.8209,22,0,0,0,1,0,-2987,1416,4,2,147,0,0,0,0,61,107,59,0.614307,0.521306046,3.131618664
490,0.263157895,3,10,9,519,20,19,1,2,19,891,5,4,4.2338,14,0,0,0,0,1,77,1035,5,2,215,0,0,0,0,27,34,19,0.614307,0.566364543,2.198657087
98,0.07518797,3,11,9,519,19,14,6,2,14,1314,3,1,4.766,9,0,0,0,0,0,-96,647,6,2,2,0,0,0,0,35,68,29,0.614307,0.562873496,1.903089987
132,0.350877193,3,11,8,519,20,18,2,2,18,767,7,12,4.1325,15,0,0,0,0,0,100,619,6,2,450,0,0,0,0,9,44,16,0.614307,0.591750257,2.51054501
38,0.263157895,3,11,5,180,20,18,2,2,18,1502,14,3,5.03,50,0,0,0,0,1,114,366,6,2,144,0,0,0,0,34,90,29,0.614307,0.424879204,2.33243846
16,0.175438596,3,11,3,180,19,18,2,2,18,2589,9,4,5.7484,43,0,0,0,0,0,91,217,6,2,104,0,0,0,0,84,108,69,0.614307,0.546766845,2.614897216
47,0.116959064,3,11,3,180,19,18,2,2,18,2947,5,0,6.0423,35,0,0,0,0,1,91,249,6,2,436,0,0,0,0,99,116,63,0.614307,0.393223299,2.212187604
13,0.15037594,3,12,14,519,20,19,1,2,19,2004,8,2,5.215,18,0,0,0,0,0,-2924,883,7,2,144,0,0,0,0,75,86,56,0.614307,0.409944964,2.450249108
47,0.116959064,3,13,12,416,19,17,3,2,17,1758,15,7,5.4943,6,0,0,0,0,0,0,790,1,3,89,0,0,0,0,54,66,50,0.614307,0.469356322,1.77815125
13,0.526315789,3,14,3,416,20,20,0,1,20,2977,10,6,6.172,24,0,0,0,0,1,-2888,214,2,3,361,0,0,0,0,126,115,98,0.614307,0.327726237,3.110252917
644,0.526315789,3,13,22,152,18,16,4,2,16,1971,15,2,5.4383,33,0,0,0,0,0,-2894,532,1,3,448,0,0,0,0,61,96,58,0.614307,0.449109764,2.830588669
12,0.526315789,3,14,7,152,19,20,0,1,20,1424,4,5,4.9124,15,0,0,0,0,0,-2885,432,2,3,275,0,0,0,0,52,63,35,0.614307,0.389035115,2.838849091
82,0.09569378,3,14,17,65,19,16,4,2,16,1480,7,4,4.9184,7,0,0,0,0,0,-2874,1150,2,3,320,0,0,0,0,49,102,59,0.614307,0.411587112,1.612783857
47,1.052631579,3,14,21,65,20,19,1,2,19,1685,14,10,5.3847,21,0,0,0,0,0,-2870,1320,2,3,34,0,0,0,0,39,87,40,0.614307,0.515528409,3.033423755
167,0.350877193,3,15,8,65,18,15,5,2,15,1251,2,1,4.7317,17,0,0,0,0,0,191,693,3,3,213,0,0,0,0,54,54,31,0.614307,0.50743705,2.08278537
106,0.526315789,3,15,13,65,20,20,0,1,20,1768,7,5,5.1404,9,0,0,0,0,0,-2854,941,3,3,383,0,0,0,0,61,102,52,0.614307,0.204002724,2.514547753
594,0.526315789,3,15,22,152,19,18,2,2,18,956,7,2,4.3925,21,0,0,0,0,0,-2846,481,3,3,201,0,0,0,0,42,56,25,0.614307,0.336763242,2.298853076
66,0.105263158,3,16,19,152,20,20,0,1,20,1092,9,1,4.6887,6,0,0,1,0,1,-2824,1226,4,3,81,0,0,0,0,39,48,31,0.614307,0.394343359,3.169674434
248,0.210526316,3,17,7,416,20,20,0,1,20,948,9,1,4.369,7,0,0,0,0,1,-2813,669,5,3,320,0,0,0,0,24,48,27,0.614307,0.523650446,3.078819183
264,1.052631579,3,19,14,152,19,19,1,2,19,1265,12,4,4.7053,13,0,0,0,0,0,-2757,1139,7,3,20,0,0,0,0,52,69,32,0.614307,0.286245731,3.359266165
257,0.175438596,3,18,3,152,19,19,1,2,19,2765,18,9,5.9696,29,0,0,0,0,1,41,458,6,3,153,0,0,0,0,120,73,83,0.614307,0.313198221,2.875639937
878,0.526315789,3,17,21,152,19,19,1,2,19,1356,11,4,4.7774,15,0,0,0,0,0,35,718,5,3,7,0,0,0,0,57,57,37,0.614307,0.366302662,2.551449998
277,0.175438596,3,18,16,152,19,20,0,1,20,2490,7,5,5.7054,15,0,0,1,0,1,54,1272,6,3,161,0,0,0,0,83,135,60,0.614307,0.413895161,2.285557309
987,0.018467221,3,17,5,416,19,13,7,2,13,1225,3,9,4.9725,10,0,0,0,0,0,-148,1288,5,3,404,0,0,0,0,27,87,43,0.614307,0.666562439,1.397940009
1193,0.350877193,3,17,16,416,19,20,0,1,20,1365,9,8,4.949,4,0,0,0,0,1,831,736,5,3,192,0,0,0,0,45,52,45,0.614307,0.301852128,2.62838893
737,1.052631579,3,20,21,416,20,20,0,1,20,1982,17,5,5.3299,17,0,0,0,0,1,-2726,571,1,4,185,0,0,0,0,56,94,56,0.614307,0.761641636,2.445604203
48,0.08097166,3,21,7,180,20,19,1,2,19,1058,9,6,4.7269,25,0,0,0,0,1,-2717,469,2,4,238,0,0,0,0,25,30,18,0.614307,0.307785655,1.886490725
766,0.526315789,3,21,18,416,20,20,0,1,20,1248,11,6,4.6467,9,0,0,0,0,1,929,466,2,4,230,0,0,0,0,42,41,39,0.614307,0.620671662,2.64246452
78,1.052631579,3,21,9,416,20,18,2,2,18,981,5,5,4.3465,18,0,0,0,0,1,70,627,2,4,214,0,0,0,0,29,47,27,0.614307,0.757029322,2.916453949
393,0.131578947,3,21,7,519,18,17,3,2,17,2204,9,1,5.3443,38,0,0,0,0,0,89,817,2,4,388,0,0,0,0,78,59,70,0.614307,0.678604947,2.181843588
255,0.175438596,3,18,3,399,20,19,1,2,19,1452,10,7,4.8999,34,0,0,0,0,0,-2792,456,6,3,104,0,0,0,0,58,82,39,0.614307,0.52680081,3.202215776
254,0.116959064,3,19,14,399,19,19,1,2,19,2288,11,0,5.4197,23,0,0,0,0,0,-2757,1124,7,3,371,0,0,0,0,134,108,98,0.614307,0.42995612,2.506505032
177,0.210526316,3,21,12,399,20,20,0,1,20,1430,8,3,4.8637,20,0,0,0,0,0,-2711,938,2,4,383,0,0,0,0,80,47,45,0.614307,0.21892679,2.181843588
